row_id,merchant_raw,merchant,description_raw,amount,direction,native_category,cat,amt_band,merchant_state,transaction_date,stratum,resolution_tier,provider,gemini_leaf,sonnet_leaf,opus_leaf,gold_leaf,tier,resolution_source,general_category,reviewer_id
30121,,,ACC-NWESTPLAT     552213******1262  VIA MOBILE - PYMT FP 31/07/25 10    05135312650646000N,3.590000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-31,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,credit_card_repayment,credit_card_repayment,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30122,,,"DIRECT DEBIT PAYMENT TO ACCORD REF AC162028, MANDATE NO 0042",10.500000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,mortgage,mortgage,,mortgage,human_reviewed,carlos,housing,carlos
30123,,,Direct debit ACIUKLTD 162224 10135836,2.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-10-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,debt_collection,credit_card_repayment,unclassified_recurring,debt_collection,human_reviewed,carlos,high_cost_distress_credit,carlos
30124,,,TIBU 2 SPAIN AMOUNT IN EUR 10.00 ON 06 AUG VISA 1.14713 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.26 ,8.980000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,foreign_spend_unspecified,foreign_spend_unspecified,,foreign_spend_unspecified,human_reviewed,carlos,travel_holidays,carlos
30125,Incrediblebaits,incrediblebaits,Visa purchase INCREDIBLEBAITS.COM APPLEPAY 0616,25.990000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-10-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,sports_equipment,retail_small_independent,sports_equipment,sports_equipment,human_reviewed,carlos,entertainment_leisure,carlos
30126,,,Tide fee for the transaction of £6.20 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-18,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30127,,,888 Casino,20.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-29,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_casino,gambling_casino,,gambling_casino,human_reviewed,carlos,gambling,carlos
30128,,,To Sky Betting and Gaming - 6DHOZZ6ZN1ARZCC6SD - SortCodeAccountNumber: 04067800003555,10.490000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-10,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_betting,gambling_betting,,gambling_betting,human_reviewed,carlos,gambling,carlos
30129,,,LottoGo CD 0541,50.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-19,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_lottery,gambling_lottery,,gambling_lottery,human_reviewed,carlos,gambling,carlos
30130,,,ACCOUNT FEE,29.000000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-10-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30131,,,Debt/Credit Cards pot transfer,14.820000000,debit,TRANSFER_OUT_SAVINGS,TRANSFER_OUT_SAVINGS,debit,blank,2025-07-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,savings_transfer,savings_transfer,,savings_transfer,human_reviewed,carlos,savings_investments,carlos
30132,,,4219 17JUL25      PAYPAL *PYPL      PAYIN3            8003587911 GB,96.670000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-07-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,bnpl,bnpl,,bnpl,human_reviewed,carlos,credit_loan_repayments,carlos
30133,,,To Bip - 000001c39IOSyXCb - SortCodeAccountNumber: 60000148926892,20.350000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-09-11,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,unclassified_other,transfer_p2p,credit_card_repayment,agent_review,agent_review: Bip credit card,credit_loan_repayments,
30134,,,July overdraft fees,28.040000000,debit,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,BANK_PENALTIES_CASH_ADVANCE_AND_OVERDRAFT_FEES,debit,blank,2025-08-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,overdraft_arranged,overdraft_unarranged,overdraft_arranged,overdraft_arranged,human_reviewed,carlos,fees_charges,carlos
30135,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO AO REFERENCE 000001ZLNZZAHSRV SANTANDER REFERENCE 8E36488XTTB53UNK75NRYYWN6,5.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-16,risk_t6bound_debit,T6_provider_crosswalk,plaid,retail_finance_repayment,retail_finance_repayment,,retail_finance_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30136,,,DH7DXPJ Credit Spring,10.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-05-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30137,,,"DIRECT DEBIT PAYMENT TO B/CARD REWARDS REF XXXXXXXXXXXX9002, MANDATE NO 0117",127.730000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-06-06,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30138,,,Tide fee for the transaction of £4704.80 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-09-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30139,Sharon Thornton,sharon thornton,GB Account - loan Sharon Thornton - SortCodeAccountNumber: 09012628392803,118.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-09-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,loan_repayment_manual,loan_repayment_manual,,loan_repayment_manual,human_reviewed,carlos,credit_loan_repayments,carlos
30140,,,2284 17JUL25      EDF UK CARD       PAYMENTS          LONDON GB,45.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-18,risk_t6bound_debit,T6_provider_crosswalk,plaid,energy,energy,,energy,human_reviewed,carlos,utilities_household_bills,carlos
30141,,,HOZAH* AUTOPAY    CASTLE STREET,10.120000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-09,risk_t6bound_debit,T6_provider_crosswalk,plaid,car_parking,unclassified_recurring,car_parking,car_parking,human_reviewed,carlos,transport_motoring,carlos
30142,,,"DIRECT DEBIT PAYMENT TO SAINSBURY S BANK REF 57001805207002, MANDATE NO 0018",494.120000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30143,DAY,day,DAY TODAY         HAMILTON ML3,0.790000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-31,risk_t6bound_debit,T6_provider_crosswalk,plaid,convenience_store,convenience_store,,convenience_store,human_reviewed,carlos,groceries_household_essentials,carlos
30144,,,ACC-NWESTPLAT     552213******9728  VIA MOBILE - PYMT FP 17/06/25 10    26101109706607000N,10.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-06-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,credit_card_repayment,credit_card_repayment,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30145,💰 Pocket Money,💰 pocket money,💰 Pocket money,0.100000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-09-30,risk_t6bound_debit,T6_provider_crosswalk,plaid,savings_transfer,transfer_p2p,transfer_own_account,savings_transfer,agent_review,agent_review: Pocket money pot,savings_investments,
30146,Cardfac,cardfac,0455 01JUL25      WWW.CARDFAC       TORY.CO.UK        INTERNET GB,4.190000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,gifts_flowers,unclassified_other,gifts_flowers,gifts_flowers,human_reviewed,carlos,general_retail_marketplaces,carlos
30147,,,"VIRKANDSONS LTD (VIA GOOGLE PAY), ON 30-08-2025",22.190000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-08-30,risk_t6bound_debit,T6_provider_crosswalk,plaid,convenience_store,gambling_unspecified,unclassified_card_spend,convenience_store,human_reviewed,carlos,groceries_household_essentials,carlos
30148,,,UNPAID TRANSAC FEE15AUG A/C 35602139,1.550000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-09-05,risk_t6bound_debit,T6_provider_crosswalk,plaid,returned_payment,returned_payment,,returned_payment,human_reviewed,carlos,fees_charges,carlos
30149,,,Monthly Account Fee,18.000000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-31,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30150,,,LOQBOX GROW  ON 16 JUL BCC,28.970000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-07-17,risk_t6bound_debit,T6_provider_crosswalk,plaid,revolving_credit_repayment,savings_transfer,revolving_credit_repayment,savings_transfer,human_reviewed,carlos,savings_investments,carlos
30151,Grow,grow,SQ *GROW,10.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-09-03,risk_t6bound_debit,T6_provider_crosswalk,plaid,unclassified_other,unclassified_other,,unclassified_other,human_reviewed,carlos,unclassified,carlos
30152,,,LOU               CHASE             VIA MOBILE - PYMT FP 23/08/25 10    25180535844571000N,7.190000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30153,Excaliber Sec,excaliber sec,EXCALIBER SEC     26538             VIA MOBILE - PYMT FP 24/07/25 10    05152211541967000N,120.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-24,risk_t6bound_debit,T6_provider_crosswalk,plaid,unclassified_other,transfer_p2p,unclassified_other,unclassified_other,human_reviewed,carlos,unclassified,carlos
30154,,,AQUA CREDIT CARD CD 1233,287.820000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-29,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30155,,,To Sky Betting and Gaming - SQ6DROLR9LRZRF5YYL - SortCodeAccountNumber: 04067800003555,5.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_betting,gambling_betting,,gambling_betting,human_reviewed,carlos,gambling,carlos
30156,Darrell Bright,darrell bright,Payment to DARRELL BRIGHT 110681 02025061 2025-08-01,8.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-08-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30157,,,LottoGo           +442036089384,10.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,blank,2025-07-30,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_lottery,gambling_lottery,,gambling_lottery,human_reviewed,carlos,gambling,carlos
30158,Starling,starling,STARLING          STARLING          VIA MOBILE - PYMT FP 04/07/25 10    34233746302256000N,5.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-07-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_own_account,transfer_own_account,,transfer_own_account,human_reviewed,carlos,transfers,carlos
30159,,,ACCOUNT FEE,11.500000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30160,Katie,katie,Payment to KATIE,15.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-10-22,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30161,Clear Fina,clear fina,CRYSTAL CLEAR FINA 600000001601834233,498.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,car_finance_repayment,personal_loan_repayment,unclassified_other,car_finance_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30162,,,MAINTAINING THE ACCOUNT - MONTHLY FEE,3.000000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-31,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30163,,,Tide fee for the transaction of £99.80 amount,0.200000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-09-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,account_charge,,account_charge,human_reviewed,carlos,fees_charges,carlos
30164,,,CARD PAYMENT TO WWW.CABOTFINANCIAL.CO. ON 29-08-2025,20.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-30,risk_t6bound_debit,T6_provider_crosswalk,plaid,debt_collection,debt_collection,,debt_collection,human_reviewed,carlos,high_cost_distress_credit,carlos
30165,,,Mum’s Loan pot transfer,160.330000000,debit,TRANSFER_OUT_SAVINGS,TRANSFER_OUT_SAVINGS,debit,blank,2025-09-25,risk_t6bound_debit,T6_provider_crosswalk,plaid,savings_transfer,savings_transfer,,savings_transfer,human_reviewed,carlos,savings_investments,carlos
30166,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO WHO INTERNET REFERENCE F61Z8EIMDUTQ62FWHZ SANTANDER REFERENCE F61Z8EIMDUTQ62FWHZ,5.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,broadband_tv_phone,unclassified_transfer,transfer_bank_unspecified,gambling_betting,agent_review,agent_review: William Hill Online deposit,gambling,
30167,,,YOUR PLAN CARD PAYCREATION.CO.U,47.600000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-24,risk_t6bound_debit,T6_provider_crosswalk,plaid,retail_finance_repayment,retail_finance_repayment,,retail_finance_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30168,Www.cleverbridge.n,www.cleverbridge.n,www.cleverbridge.n,60.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-23,risk_t6bound_debit,T6_provider_crosswalk,plaid,software,software,,software,human_reviewed,carlos,digital_subscriptions_services,carlos
30169,,,6926 29AUG25      YOUR PLAN CARD    PAYMENT           CREATION.CO.U GB,189.580000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,retail_finance_repayment,retail_finance_repayment,,retail_finance_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30170,,,THIRD PARTY PAYMENT MADE VIA FASTER PAYMENT TO ZABLE CARD REFERENCE ZABLE SANTANDER REFERENCE ZQVD6AAPOUSCSMK27M,55.920000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-24,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30171,,,NW BUSINESS CREDIT5473679058135912,256.900000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-18,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30172,,,ACC-NWESTPLAT     552213******1262  VIA MOBILE - PYMT FP 24/08/25 10    04153317785902000N,12.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,credit_card_repayment,transfer_own_account,credit_card_repayment,agent_review,agent_review: NatWest Platinum card payment,credit_loan_repayments,
30173,Liberty Scarboroug,liberty scarboroug,LIBERTY SCARBOROUG,3.000000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-08-21,risk_t6bound_debit,T6_provider_crosswalk,plaid,gambling_unspecified,gambling_unspecified,,gambling_unspecified,human_reviewed,carlos,gambling,carlos
30174,,,"BILL PAYMENT VIA FASTER PAYMENT TO AFTAB REFERENCE BORROWED , MANDATE NO 179",200.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-08-18,risk_t6bound_debit,T6_provider_crosswalk,plaid,loan_repayment_manual,loan_repayment_manual,,loan_repayment_manual,human_reviewed,carlos,credit_loan_repayments,carlos
30175,,,AMERICAN EXP 3773 PB4525******88522,15.450000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-25,risk_t6bound_debit,T6_provider_crosswalk,plaid,charge_card_repayment,credit_card_repayment,credit_card_repayment,charge_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30176,,,9036 22AUG25 CD   PHZ BALTONA C99   POZNAN PL         PLN          17.00VRATE       4.8850N-S TRN FEE   0.10,3.580000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,foreign_spend_unspecified,bank_charge_other,foreign_spend_unspecified,foreign_spend_unspecified,human_reviewed,carlos,travel_holidays,carlos
30177,Viagogo,viagogo,Klarna Viagogo Event,172.240000000,debit,ENTERTAINMENT_EVENTS_AND_TICKETS,ENTERTAINMENT_EVENTS_AND_TICKETS,debit,filled,2025-08-29,risk_t6bound_debit,T6_provider_crosswalk,plaid,sports_tickets,sports_tickets,,sports_tickets,human_reviewed,carlos,entertainment_leisure,carlos
30178,,,NW MASTERCARD,55.920000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-20,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30179,Win On,win on,SUNSTAR FOOD N WIN  ON 30 JUN CLP SUNSTAR FOOD N WINE,4.540000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-07-01,risk_t6bound_debit,T6_provider_crosswalk,plaid,alcohol_wine,gambling_unspecified,convenience_store,convenience_store,agent_review,agent_review: food & wine shop,groceries_household_essentials,
30180,Starling,starling,STARLING          STARLING          VIA MOBILE - PYMT FP 06/07/25 10    20150926807216000N,5.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-07-07,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_own_account,transfer_own_account,,transfer_own_account,human_reviewed,carlos,transfers,carlos
30181,Mark Courier,mark courier,MARK COURIER      0006              VIA MOBILE - PYMT FP 04/07/25 10    08120301523643000N,70.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-07-04,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30182,Starling,starling,STARLING          STARLING          VIA MOBILE - PYMT FP 02/08/25 10    47234540078922000N,5.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,filled,2025-08-04,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_own_account,transfer_own_account,,transfer_own_account,human_reviewed,carlos,transfers,carlos
30183,,,HSBC PLC LOANS,1992.430000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,blank,2025-10-20,risk_t6bound_debit,T6_provider_crosswalk,plaid,personal_loan_repayment,personal_loan_repayment,,personal_loan_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30184,,,Transfer to MBNA MASTERCARD 2025-09-28,58.830000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-09-29,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30185,Piccadilly,piccadilly,SPAR PICCADILLY   MANCHESTER,6.800000000,debit,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT_CASINOS_AND_GAMBLING,debit,filled,2025-08-13,risk_t6bound_debit,T6_provider_crosswalk,plaid,groceries,groceries,,groceries,human_reviewed,carlos,groceries_household_essentials,carlos
30186,,,HSBC CREDIT CARD,100.000000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-10-02,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30187,,,7531 23AUG25      TEK FOX PRCHS.    DONCASTER GB      EUR          59.40VRATE       1.1533N-S TRN FEE   1.42,52.920000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-08-26,risk_t6bound_debit,T6_provider_crosswalk,plaid,unclassified_other,foreign_spend_unspecified,foreign_spend_unspecified,foreign_spend_unspecified,human_reviewed,carlos,travel_holidays,carlos
30188,Money,money,"MOB, Aimee, money",7.000000000,debit,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,debit,filled,2025-07-03,risk_t6bound_debit,T6_provider_crosswalk,plaid,transfer_p2p,transfer_p2p,,transfer_p2p,human_reviewed,carlos,transfers,carlos
30189,,,"DIRECT DEBIT PAYMENT TO FIRSTCENTRALSERV REF 56911909, MANDATE NO 0009",136.290000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-18,risk_t6bound_debit,T6_provider_crosswalk,plaid,insurance_motor,insurance_motor,,insurance_motor,human_reviewed,carlos,insurance,carlos
30190,,,AQUA CREDIT CARD,22.580000000,debit,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,debit,blank,2025-08-13,risk_t6bound_debit,T6_provider_crosswalk,plaid,credit_card_repayment,credit_card_repayment,,credit_card_repayment,human_reviewed,carlos,credit_loan_repayments,carlos
30191,,,Plus Repricing 1 plan fee,3.990000000,debit,BANK_FEES_OTHER_BANK_FEES,BANK_FEES_OTHER_BANK_FEES,debit,blank,2025-07-28,risk_t6bound_debit,T6_provider_crosswalk,plaid,account_charge,bank_charge_other,account_charge,account_charge,human_reviewed,carlos,fees_charges,carlos
